source,target,asso,diss,adja
Calycomorphotria,Candidozyma,0.828004606,0.29325364,0.70674636
Calycomorphotria,Casimicrobium,0.85980415,0.264760127,0.735239873
Calycomorphotria,Castellaniella,0.806239166,0.311256192,0.688743808
Calycomorphotria,Catellatospora,0.816869203,0.302597751,0.697402249
Calycomorphotria,Cellulomonas,0.809268131,0.308813754,0.691186246
Calycomorphotria,Chakrabartyella,0.858768993,0.265735777,0.734264223
Calycomorphotria,Chamaesiphon,0.866953294,0.257921215,0.742078785
Calycomorphotria,Chitiniphilus,0.855888469,0.26843205,0.73156795
Calycomorphotria,Echinicola,0.829944017,0.291595596,0.708404404
Calycomorphotria,Faecalimonas,0.839758343,0.283056228,0.716943772
Calycomorphotria,Fastidiosipila,0.842867318,0.28029688,0.71970312
Calycomorphotria,Granulicatella,0.865275409,0.259542473,0.740457527
Calycomorphotria,Halomicrobium,0.819207119,0.300660008,0.699339992
Calycomorphotria,Harbinvirus,0.819213905,0.300654365,0.699345635
Caminibacter,Cardiobacterium,0.823209992,0.297312974,0.702687026
Caminibacter,Catenovulum,0.808392327,0.309521948,0.690478052
Caminibacter,Cryobacterium,0.900317199,0.223251877,0.776748123
Caminibacter,Curculioniphilus,0.883206466,0.24165423,0.75834577
Caminibacter,Desulfoscipio,0.802124051,0.314544074,0.685455926
Caminibacter,Dickeya,0.803019878,0.313831262,0.686168738
Caminibacter,Dolosigranulum,0.817664724,0.301939792,0.698060208
Caminibacter,Electrothrix,0.818496122,0.301250625,0.698749375
Caminibacter,Ferriphaselus,0.822006922,0.298322877,0.701677123
Caminibacter,Frigidibacter,0.881734331,0.243172438,0.756827562
Caminibacter,Frigoribacterium,0.882479284,0.242405359,0.757594641
Caminibacter,Fusobacterium,0.864803229,0.259996895,0.740003105
Caminibacter,Galbibacter,0.824169527,0.296505036,0.703494964
Caminibacter,Halanaerobium,0.875964135,0.249033999,0.750966001
Caminibacter,Haliotispira,0.826605643,0.294443846,0.705556154
Caminibacter,Haloplanus,0.815889491,0.303406089,0.696593911
Caminibacter,Herbaspirillum,0.854483655,0.269737228,0.730262772
Candidozyma,Casimicrobium,0.835115062,0.287127966,0.712872034
Candidozyma,Castellaniella,0.823369637,0.297178703,0.702821297
Candidozyma,Catellatospora,0.828935619,0.29245887,0.70754113
Candidozyma,Chakrabartyella,0.846694368,0.27686245,0.72313755
Candidozyma,Chamaesiphon,0.834655021,0.287528241,0.712471759
Candidozyma,Chitiniphilus,0.831475854,0.290279302,0.709720698
Candidozyma,Chitinolyticbacter,0.810004078,0.308217393,0.691782607
Candidozyma,Dickeya,0.817887837,0.301755003,0.698244997
Candidozyma,Echinicola,0.843403397,0.279818336,0.720181664
Candidozyma,Faecalimonas,0.834005254,0.288092647,0.711907353
Candidozyma,Granulicatella,0.809046937,0.308992769,0.691007231
Candidozyma,Halomicrobium,0.815688131,0.303571959,0.696428041
Candidozyma,Harbinvirus,0.834165924,0.287953187,0.712046813
Capilliphycus,Granulicatella,0.806852576,0.310763113,0.689236887
Capsulimonas,Cardiobacterium,0.824828962,0.295948507,0.704051493
Capsulimonas,Christensenella,0.827117097,0.294009271,0.705990729
Capsulimonas,Chromohalobacter,0.840842438,0.282097113,0.717902887
Capsulimonas,Cryobacterium,0.810470559,0.30783879,0.69216121
Capsulimonas,Desulfitobacterium,0.829164046,0.29226354,0.70773646
Capsulimonas,Evansella,0.837586829,0.284967692,0.715032308
Capsulimonas,Ferrimonas,0.848098566,0.275591576,0.724408424
Capsulimonas,Fusobacterium,0.830665388,0.29097647,0.70902353
Capsulimonas,Galbibacter,0.870929875,0.254037522,0.745962478
Capsulimonas,Gracilibacillus,0.894898805,0.229239171,0.770760829
Capsulimonas,Haloterrigena,0.842883384,0.280282551,0.719717449
Capsulimonas,Heliomicrobium,0.860703403,0.26390964,0.73609036
Capsulimonas,Herbaspirillum,0.837293785,0.285224662,0.714775338
Cardiobacterium,Cryobacterium,0.846258869,0.277255415,0.722744585
Cardiobacterium,Desulfitobacterium,0.812798177,0.305942661,0.694057339
Cardiobacterium,Frigoribacterium,0.810625675,0.307712792,0.692287208
Cardiobacterium,Fusobacterium,0.852927024,0.27117612,0.72882388
Cardiobacterium,Galbibacter,0.82131957,0.298898336,0.701101664
Cardiobacterium,Gracilibacillus,0.857091775,0.267309021,0.732690979
Cardiobacterium,Halanaerobium,0.815539667,0.303694199,0.696305801
Cardiobacterium,Heliomicrobium,0.829341792,0.292111459,0.707888541
Cardiobacterium,Herbaspirillum,0.849886433,0.273964931,0.726035069
Carsonella,Catellatospora,0.800526169,0.315811519,0.684188481
Casimicrobium,Castellaniella,0.838781265,0.283917889,0.716082111
Casimicrobium,Catellatospora,0.860106166,0.264474795,0.735525205
Casimicrobium,Catenovulum,0.824439483,0.296277334,0.703722666
Casimicrobium,Cellulomonas,0.844164164,0.279137812,0.720862188
Casimicrobium,Chakrabartyella,0.875832853,0.249165755,0.750834245
Casimicrobium,Chamaesiphon,0.880949781,0.243977682,0.756022318
Casimicrobium,Chitiniphilus,0.870534724,0.254426095,0.745573905
Casimicrobium,Chitinolyticbacter,0.841241381,0.281743339,0.718256661
Casimicrobium,Diaphorobacter,0.824948449,0.295847555,0.704152445
Casimicrobium,Dickeya,0.856644986,0.267726552,0.732273448
Casimicrobium,Echinicola,0.86237609,0.262320329,0.737679671
Casimicrobium,Endoriftia,0.811341588,0.307130601,0.692869399
Casimicrobium,Faecalimonas,0.847107135,0.27648948,0.72351052
Casimicrobium,Fastidiosipila,0.833101344,0.288875973,0.711124027
Casimicrobium,Granulicatella,0.855093039,0.269171842,0.730828158
Casimicrobium,Gulosibacter,0.815928261,0.303374141,0.696625859
Casimicrobium,Halomicrobium,0.845384782,0.278042459,0.721957541
Casimicrobium,Harbinvirus,0.849895451,0.273956702,0.726043298
Castellaniella,Catellatospora,0.87303865,0.251953716,0.748046284
Castellaniella,Catenovulum,0.821871402,0.298436423,0.701563577
Castellaniella,Cellulomonas,0.80337325,0.313549637,0.686450363
Castellaniella,Chakrabartyella,0.861021466,0.263608169,0.736391831
Castellaniella,Chamaesiphon,0.829343894,0.292109659,0.707890341
Castellaniella,Chitiniphilus,0.853874927,0.270300826,0.729699174
Castellaniella,Dickeya,0.839578884,0.283214686,0.716785314
Castellaniella,Dyothetapapillomavirus,0.821008702,0.299158234,0.700841766
Castellaniella,Echinicola,0.856665188,0.267707688,0.732292312
Castellaniella,Endoriftia,0.81988377,0.300096843,0.699903157
Castellaniella,Faecalimonas,0.812962017,0.305808749,0.694191251
Castellaniella,Halomicrobium,0.816473094,0.302924831,0.697075169
Castellaniella,Harbinvirus,0.83969158,0.283115188,0.716884812
Catalinimonas,Chazhemtobacterium,0.819381529,0.300514951,0.699485049
Catalinimonas,Chitinimonas,0.857646759,0.266789468,0.733210532
Catalinimonas,Chromobacterium,0.801714765,0.314869207,0.685130793
Catalinimonas,Clostridium,0.842023275,0.281048684,0.718951316
Catalinimonas,Deinococcus,0.840719503,0.282206039,0.717793961
Catalinimonas,Flavobacterium,0.821340039,0.298881214,0.701118786
Catalinimonas,Frederiksenia,0.844924628,0.278455896,0.721544104
Catalinimonas,Fretibacter,0.831566806,0.290200959,0.709799041
Catalinimonas,Glaesserella,0.821352922,0.298870438,0.701129562
Catalinimonas,Halorussus,0.846442826,0.277089493,0.722910507
Catalinimonas,Hamiltonella,0.833023276,0.288943527,0.711056473
Catellatospora,Catenovulum,0.850048899,0.273816637,0.726183363
Catellatospora,Cellulomonas,0.822925571,0.297552036,0.702447964
Catellatospora,Chakrabartyella,0.873472387,0.251522974,0.748477026
Catellatospora,Chamaesiphon,0.850585978,0.273325833,0.726674167
Catellatospora,Chitiniphilus,0.866008581,0.258835294,0.741164706
Catellatospora,Chitinolyticbacter,0.822624934,0.297804521,0.702195479
Catellatospora,Curculioniphilus,0.803949171,0.313090106,0.686909894
Catellatospora,Dickeya,0.87084468,0.254121349,0.745878651
Catellatospora,Echinicola,0.869153097,0.255780084,0.744219916
Catellatospora,Endoriftia,0.842451509,0.2806675,0.7193325
Catellatospora,Faecalimonas,0.835375695,0.286900946,0.713099054
Catellatospora,Fastidiosipila,0.806629087,0.310942851,0.689057149
Catellatospora,Frigoribacterium,0.800382181,0.315925481,0.684074519
Catellatospora,Granulicatella,0.816162318,0.303181201,0.696818799
Catellatospora,Gulosibacter,0.801913112,0.314711684,0.685288316
Catellatospora,Halanaerobium,0.812880885,0.305875069,0.694124931
Catellatospora,Halomicrobium,0.836736937,0.285712323,0.714287677
Catellatospora,Harbinvirus,0.858084568,0.266378895,0.733621105
Catenovulum,Cellulomonas,0.822632237,0.29779839,0.70220161
Catenovulum,Chakrabartyella,0.820367509,0.299693586,0.700306414
Catenovulum,Chamaesiphon,0.824208414,0.296472246,0.703527754
Catenovulum,Chitiniphilus,0.821788207,0.298506108,0.701493892
Catenovulum,Chitinolyticbacter,0.847811592,0.275851779,0.724148221
Catenovulum,Curculioniphilus,0.833044677,0.28892501,0.71107499
Catenovulum,Dickeya,0.869382173,0.255556086,0.744443914
Catenovulum,Echinicola,0.826024138,0.294937164,0.705062836
Catenovulum,Endoriftia,0.84487313,0.278502128,0.721497872
Catenovulum,Faecalimonas,0.810674176,0.307673386,0.692326614
Catenovulum,Frigidibacter,0.823905511,0.296727559,0.703272441
Catenovulum,Frigoribacterium,0.814614819,0.304454579,0.695545421
Catenovulum,Halanaerobium,0.821349239,0.298873519,0.701126481
Catenovulum,Halostagnicola,0.807967884,0.30986458,0.69013542
Caulobacter,Duganella,0.828211099,0.29307755,0.70692245
Caulobacter,Epidermidibacterium,0.856870864,0.267515547,0.732484453
Caulobacter,Haemophilus,0.806613349,0.310955504,0.689044496
Cellulomonas,Chakrabartyella,0.826920578,0.294176327,0.705823673
Cellulomonas,Chamaesiphon,0.846070329,0.277425369,0.722574631
Cellulomonas,Chitiniphilus,0.815943793,0.303361341,0.696638659
Cellulomonas,Chitinolyticbacter,0.839643954,0.283157241,0.716842759
Cellulomonas,Dickeya,0.834505389,0.287658314,0.712341686
Cellulomonas,Echinicola,0.844314796,0.279002871,0.720997129
Cellulomonas,Faecalimonas,0.823099121,0.297406186,0.702593814
Cellulomonas,Granulicatella,0.801296232,0.315201339,0.684798661
Cellulomonas,Halomicrobium,0.807352531,0.310360653,0.689639347
Cellulomonas,Harbinvirus,0.801248074,0.315239533,0.684760467
Chakrabartyella,Chamaesiphon,0.871347482,0.253626219,0.746373781
Chakrabartyella,Chitiniphilus,0.876074017,0.248923666,0.751076334
Chakrabartyella,Chitinolyticbacter,0.81915331,0.300704748,0.699295252
Chakrabartyella,Diaphorobacter,0.801426145,0.315098282,0.684901718
Chakrabartyella,Dickeya,0.852143,0.271897959,0.728102041
Chakrabartyella,Echinicola,0.86801479,0.256890259,0.743109741
Chakrabartyella,Endoriftia,0.814693141,0.304390258,0.695609742
Chakrabartyella,Faecalimonas,0.85198067,0.272047174,0.727952826
Chakrabartyella,Fastidiosipila,0.832987131,0.288974799,0.711025201
Chakrabartyella,Granulicatella,0.853844132,0.270329307,0.729670693
Chakrabartyella,Gulosibacter,0.81555521,0.303681404,0.696318596
Chakrabartyella,Halomicrobium,0.843634202,0.279612051,0.720387949
Chakrabartyella,Harbinvirus,0.860044538,0.264533044,0.735466956
Chamaesiphon,Chitiniphilus,0.870267072,0.254688955,0.745311045
Chamaesiphon,Chitinolyticbacter,0.838866475,0.283842848,0.716157152
Chamaesiphon,Diaphorobacter,0.812010678,0.306585487,0.693414513
Chamaesiphon,Dickeya,0.845059464,0.278334812,0.721665188
Chamaesiphon,Echinicola,0.85508146,0.269182596,0.730817404
Chamaesiphon,Faecalimonas,0.858562812,0.265929678,0.734070322
Chamaesiphon,Fastidiosipila,0.842381567,0.280729793,0.719270207
Chamaesiphon,Granulicatella,0.860198953,0.264387071,0.735612929
Chamaesiphon,Gulosibacter,0.80029321,0.315995878,0.684004122
Chamaesiphon,Halomicrobium,0.83749049,0.285052197,0.714947803
Chamaesiphon,Harbinvirus,0.836204617,0.286177727,0.713822273
Changchengzhania,Chitinibacter,0.810775929,0.307590695,0.692409305
Changchengzhania,Dysosmobacter,0.823675344,0.296921417,0.703078583
Changchengzhania,Eneladusvirus,0.801416851,0.315105656,0.684894344
Changchengzhania,Haliotispira,0.80478639,0.312420878,0.687579122
Changchengzhania,Halovivax,0.808435848,0.309486795,0.690513205
Chazhemtobacterium,Chitinimonas,0.833145735,0.288837554,0.711162446
Chazhemtobacterium,Clostridium,0.816728638,0.30271386,0.69728614
Chazhemtobacterium,Halorussus,0.81901509,0.300819639,0.699180361
Chazhemtobacterium,Hamiltonella,0.810009715,0.30821282,0.69178718
Chitinibacter,Dysosmobacter,0.883438408,0.241414159,0.758585841
Chitinibacter,Eneladusvirus,0.800205808,0.316065019,0.683934981
Chitinimonas,Clostridium,0.85348934,0.270657219,0.729342781
Chitinimonas,Deinococcus,0.834315709,0.287823115,0.712176885
Chitinimonas,Flavobacterium,0.84789909,0.275772469,0.724227531
Chitinimonas,Frederiksenia,0.848081334,0.275607208,0.724392792
Chitinimonas,Fretibacter,0.805623935,0.311749952,0.688250048
Chitinimonas,Halalkalicoccus,0.822802748,0.297655213,0.702344787
Chitinimonas,Halorussus,0.833333636,0.288674872,0.711325128
Chitinimonas,Halostagnicola,0.817972705,0.301684682,0.698315318
Chitinimonas,Hamiltonella,0.809443162,0.308672025,0.691327975
Chitiniphilus,Chitinolyticbacter,0.821759511,0.29853014,0.70146986
Chitiniphilus,Dickeya,0.844273526,0.279039848,0.720960152
Chitiniphilus,Dyothetapapillomavirus,0.804527017,0.31262836,0.68737164
Chitiniphilus,Echinicola,0.862159969,0.262526218,0.737473782
Chitiniphilus,Endoriftia,0.803662607,0.313318842,0.686681158
Chitiniphilus,Faecalimonas,0.852769401,0.271321395,0.728678605
Chitiniphilus,Fastidiosipila,0.824401174,0.296309658,0.703690342
Chitiniphilus,Granulicatella,0.856594321,0.267773858,0.732226142
Chitiniphilus,Gulosibacter,0.819452128,0.300456213,0.699543787
Chitiniphilus,Halomicrobium,0.840370134,0.282515368,0.717484632
Chitiniphilus,Harbinvirus,0.843799358,0.279464347,0.720535653
Chitinolyticbacter,Dickeya,0.860692154,0.263920297,0.736079703
Chitinolyticbacter,Echinicola,0.836734628,0.285714343,0.714285657
Chitinolyticbacter,Endoriftia,0.820138705,0.29988439,0.70011561
Chitinolyticbacter,Faecalimonas,0.806193169,0.311293135,0.688706865
Chitinolyticbacter,Halomicrobium,0.8209101,0.299240622,0.700759378
Chitinolyticbacter,Harbinvirus,0.805496005,0.311852525,0.688147475
Chloroherpeton,Clostridium,0.833119629,0.288860148,0.711139852
Chloroherpeton,Crocosphaera,0.813592959,0.305292517,0.694707483
Chloroherpeton,Cutaneotrichosporon,0.842189231,0.280901023,0.719098977
Chloroherpeton,Cylindrospermum,0.833716622,0.288343005,0.711656995
Chloroherpeton,Desulfoscipio,0.822945715,0.297535111,0.702464889
Chloroherpeton,Hamiltonella,0.843878193,0.279393814,0.720606186
Chondrinema,Fretibacter,0.801790782,0.314808845,0.685191155
Chondrinema,Halalkalicoccus,0.821137638,0.299050466,0.700949534
Christensenella,Gracilibacillus,0.804251781,0.312848381,0.687151619
Christensenella,Heliomicrobium,0.813980611,0.304974908,0.695025092
Chromobacterium,Fretibacter,0.830011303,0.291537903,0.708462097
Chromobacterium,Glaesserella,0.869614057,0.255329144,0.744670856
Chromohalobacter,Desulfitobacterium,0.83382992,0.288244757,0.711755243
Chromohalobacter,Evansella,0.89424715,0.229948744,0.770051256
Chromohalobacter,Ferrimonas,0.889128732,0.235447731,0.764552269
Chromohalobacter,Galbibacter,0.836487859,0.285930185,0.714069815
Chromohalobacter,Gracilibacillus,0.839868996,0.282958481,0.717041519
Chromohalobacter,Haloterrigena,0.860717495,0.263896291,0.736103709
Chromohalobacter,Heliomicrobium,0.811213955,0.307234474,0.692765526
Citricoccus,Citrifermentans,0.811468854,0.307026991,0.692973009
Citricoccus,Dolichospermum,0.849816402,0.274028829,0.725971171
Citrifermentans,Clostridium,0.830288144,0.291300408,0.708699592
Citrifermentans,Dolichospermum,0.804607155,0.312564269,0.687435731
Citrifermentans,Eleftheria,0.81280605,0.305936227,0.694063773
Citrifermentans,Eneladusvirus,0.801084607,0.315369144,0.684630856
Citrifermentans,Halovivax,0.809046147,0.308993408,0.691006592
Clavibacter,Cutaneotrichosporon,0.804212428,0.312879827,0.687120173
Clavibacter,Hamiltonella,0.817559843,0.302026619,0.697973381
Clostridioides,Ekhidna,0.856817522,0.267565392,0.732434608
Clostridioides,Halocatena,0.803192114,0.313694027,0.686305973
Clostridium,Crocosphaera,0.804094623,0.312973943,0.687026057
Clostridium,Deinococcus,0.84482921,0.27854155,0.72145845
Clostridium,Desemzia,0.810405402,0.3078917,0.6921083
Clostridium,Desulfoscipio,0.842754309,0.280397656,0.719602344
Clostridium,Flavobacterium,0.80950744,0.30861996,0.69138004
Clostridium,Frederiksenia,0.821577257,0.298682727,0.701317273
Clostridium,Glaesserella,0.80231765,0.314390163,0.685609837
Clostridium,Halalkalicoccus,0.820439863,0.299633223,0.700366777
Clostridium,Halorussus,0.826564138,0.294479084,0.705520916
Clostridium,Halostagnicola,0.815766007,0.303507819,0.696492181
Clostridium,Hamiltonella,0.821118768,0.29906624,0.70093376
Croceimicrobium,Haloterrigena,0.819718405,0.300234571,0.699765429
Crocosphaera,Desulfoscipio,0.831164217,0.290547572,0.709452428
Crocosphaera,Duganella,0.826321772,0.29468477,0.70531523
Crocosphaera,Eleftheria,0.818811687,0.300988632,0.699011368
Crocosphaera,Enterococcus,0.819478118,0.300434587,0.699565413
Crocosphaera,Haemophilus,0.828523564,0.292810891,0.707189109
Crocosphaera,Halostagnicola,0.816998211,0.302491148,0.697508852
Crocosphaera,Hamiltonella,0.820192588,0.299839467,0.700160533
Cryobacterium,Curculioniphilus,0.874366542,0.250632657,0.749367343
Cryobacterium,Ferriphaselus,0.815008433,0.304131194,0.695868806
Cryobacterium,Frigidibacter,0.881542738,0.243369331,0.756630669
Cryobacterium,Frigoribacterium,0.888614509,0.235993104,0.764006896
Cryobacterium,Fusobacterium,0.888203691,0.236427905,0.763572095
Cryobacterium,Galbibacter,0.842687468,0.280457245,0.719542755
Cryobacterium,Gracilibacillus,0.825271367,0.295574553,0.704425447
Cryobacterium,Halanaerobium,0.877198445,0.247791802,0.752208198
Cryobacterium,Haliotispira,0.825454798,0.295419364,0.704580636
Cryobacterium,Herbaspirillum,0.874548019,0.250451573,0.749548427
Curculioniphilus,Desulfoscipio,0.801608872,0.314953273,0.685046727
Curculioniphilus,Dickeya,0.811550479,0.30696052,0.69303948
Curculioniphilus,Duganella,0.800023044,0.316209547,0.683790453
Curculioniphilus,Frigidibacter,0.886125785,0.238614977,0.761385023
Curculioniphilus,Frigoribacterium,0.872347785,0.252638294,0.747361706
Curculioniphilus,Fusobacterium,0.843627194,0.279618317,0.720381683
Curculioniphilus,Halanaerobium,0.873428684,0.251566409,0.748433591
Curculioniphilus,Haliotispira,0.805477606,0.311867275,0.688132725
Curculioniphilus,Haloplanus,0.806143266,0.311333209,0.688666791
Curculioniphilus,Herbaspirillum,0.824636623,0.296110939,0.703889061
Cutaneotrichosporon,Cylindrospermum,0.861161472,0.263475357,0.736524643
Cutaneotrichosporon,Hamiltonella,0.814176697,0.304814126,0.695185874
Cylindrospermum,Desemzia,0.810536556,0.307785188,0.692214812
Cylindrospermum,Hamiltonella,0.805744087,0.311653584,0.688346416
Dehalococcoides,Flagellimonas,0.84487582,0.278499713,0.721500287
Dehalococcoides,Flaviflexus,0.81127839,0.307182039,0.692817961
Dehalococcoides,Haloprofundus,0.829143253,0.292281326,0.707718674
Deinococcus,Flavobacterium,0.810969883,0.307433015,0.692566985
Deinococcus,Frederiksenia,0.813965369,0.304987402,0.695012598
Deinococcus,Halalkalicoccus,0.811373765,0.307104409,0.692895591
Delftia,Egbenema,0.801003839,0.315433164,0.684566836
Delftia,Georgenia,0.802839496,0.313974922,0.686025078
Delftia,Halolamina,0.80801626,0.309825548,0.690174452
Desemzia,Desulfoscipio,0.85184307,0.272173594,0.727826406
Desemzia,Halalkalicoccus,0.80453972,0.312618202,0.687381798
Desemzia,Haliotispira,0.805621471,0.311751928,0.688248072
Desemzia,Haloplanus,0.801286761,0.315208851,0.684791149
Desemzia,Halorussus,0.802552487,0.314203368,0.685796632
Desemzia,Hamiltonella,0.821689016,0.29858917,0.70141083
Desulfitobacterium,Evansella,0.833909497,0.28817573,0.71182427
Desulfitobacterium,Ferrimonas,0.816829014,0.302630952,0.697369048
Desulfitobacterium,Fusobacterium,0.83109857,0.290604052,0.709395948
Desulfitobacterium,Galbibacter,0.809968634,0.30824614,0.69175386
Desulfitobacterium,Gracilibacillus,0.825191625,0.295641992,0.704358008
Desulfitobacterium,Haloterrigena,0.802622025,0.314148034,0.685851966
Desulfomonile,Desulfotalea,0.842238813,0.280856891,0.719143109
Desulfoscipio,Eleftheria,0.840540646,0.28236444,0.71763556
Desulfoscipio,Enterococcus,0.81924001,0.300632658,0.699367342
Desulfoscipio,Ferriphaselus,0.839991889,0.282849882,0.717150118
Desulfoscipio,Flavisolibacter,0.801422,0.315101571,0.684898429
Desulfoscipio,Haemophilus,0.834150237,0.287966806,0.712033194
Desulfoscipio,Halalkalicoccus,0.842865651,0.280298367,0.719701633
Desulfoscipio,Haliotispira,0.829360897,0.292095107,0.707904893
Desulfoscipio,Haloplanus,0.86889515,0.256032078,0.743967922
Desulfoscipio,Halorussus,0.803676303,0.313307914,0.686692086
Desulfoscipio,Halostagnicola,0.825248121,0.295594214,0.704405786
Desulfoscipio,Halovivax,0.80372184,0.313271575,0.686728425
Desulfoscipio,Hamiltonella,0.820402362,0.299664511,0.700335489
Dichelobacter,Faecalimonas,0.81914077,0.300715172,0.699284828
Dichelobacter,Fastidiosipila,0.820010236,0.29999147,0.70000853
Dickeya,Echinicola,0.863933967,0.260831395,0.739168605
Dickeya,Endoriftia,0.857070732,0.2673287,0.7326713
Dickeya,Faecalimonas,0.825863313,0.295073454,0.704926546
Dickeya,Frigidibacter,0.815853678,0.303435596,0.696564404
Dickeya,Frigoribacterium,0.823235064,0.29729189,0.70270811
Dickeya,Halanaerobium,0.815326228,0.30386985,0.69613015
Dickeya,Halomicrobium,0.839847974,0.282977054,0.717022946
Dickeya,Harbinvirus,0.849863818,0.273985567,0.726014433
Dolosigranulum,Electrothrix,0.850353455,0.273538429,0.726461571
Dolosigranulum,Ferriphaselus,0.803955523,0.313085034,0.686914966
Dolosigranulum,Frigidibacter,0.805639179,0.311737727,0.688262273
Dorea,Galbibacter,0.804546156,0.312613055,0.687386945
Dorea,Gracilibacillus,0.807431129,0.310297334,0.689702666
Duganella,Epidermidibacterium,0.863664912,0.26108915,0.73891085
Duganella,Haemophilus,0.837952047,0.284647109,0.715352891
Duganella,Haloplanus,0.802638272,0.314135105,0.685864895
Dysosmobacter,Eneladusvirus,0.818357263,0.301365839,0.698634161
Echinicola,Endoriftia,0.842754368,0.280397604,0.719602396
Echinicola,Faecalimonas,0.838781732,0.283917477,0.716082523
Echinicola,Fastidiosipila,0.800700041,0.31567385,0.68432615
Echinicola,Granulicatella,0.823739452,0.296867435,0.703132565
Echinicola,Gulosibacter,0.812291361,0.306356523,0.693643477
Echinicola,Halomicrobium,0.85471768,0.26952024,0.73047976
Echinicola,Harbinvirus,0.866161554,0.258687501,0.741312499
Electrothrix,Frigidibacter,0.800491622,0.315838866,0.684161134
Electrothrix,Halocatena,0.802644119,0.314130451,0.685869549
Eleftheria,Eneladusvirus,0.836955903,0.285520663,0.714479337
Eleftheria,Enterococcus,0.824789709,0.295981664,0.704018336
Eleftheria,Epidermidibacterium,0.804961254,0.31228092,0.68771908
Eleftheria,Haemophilus,0.858381438,0.266100133,0.733899867
Eleftheria,Haloplanus,0.847187232,0.276417047,0.723582953
Eleftheria,Halostagnicola,0.82393221,0.296705064,0.703294936
Eleftheria,Halovivax,0.82641197,0.29460824,0.70539176
Endoriftia,Frigoribacterium,0.804308089,0.312803382,0.687196618
Endoriftia,Halomicrobium,0.804700567,0.312489547,0.687510453
Endoriftia,Harbinvirus,0.820067553,0.299943701,0.700056299
Eneladusvirus,Haemophilus,0.80478786,0.312419702,0.687580298
Eneladusvirus,Halovivax,0.848213813,0.275487012,0.724512988
Enterococcus,Haemophilus,0.808897881,0.309113344,0.690886656
Enterococcus,Haloplanus,0.800794072,0.315599373,0.684400627
Enterococcus,Halostagnicola,0.807559225,0.310194113,0.689805887
Epidermidibacterium,Haemophilus,0.83489554,0.287319039,0.712680961
Evansella,Ferrimonas,0.884594062,0.240214423,0.759785577
Evansella,Galbibacter,0.831215551,0.290503399,0.709496601
Evansella,Gracilibacillus,0.837166928,0.28533583,0.71466417
Evansella,Haloterrigena,0.851317116,0.272656271,0.727343729
Evansella,Heliomicrobium,0.801005676,0.315431707,0.684568293
Faecalimonas,Fastidiosipila,0.818735457,0.301051941,0.698948059
Faecalimonas,Granulicatella,0.827721118,0.293495215,0.706504785
Faecalimonas,Halomicrobium,0.831581564,0.290188246,0.709811754
Faecalimonas,Harbinvirus,0.816426954,0.302962907,0.697037093
Fastidiosipila,Granulicatella,0.824432184,0.296283492,0.703716508
Faustvirus,Halocatena,0.865664883,0.259167047,0.740832953
Faustvirus,Halocella,0.848359427,0.275354838,0.724645162
Ferrimonas,Galbibacter,0.839131221,0.283609572,0.716390428
Ferrimonas,Gracilibacillus,0.853988301,0.270195947,0.729804053
Ferrimonas,Haloterrigena,0.864756675,0.260041655,0.739958345
Ferrimonas,Heliomicrobium,0.821234284,0.29896966,0.70103034
Ferriphaselus,Galbibacter,0.855345013,0.268937713,0.731062287
Ferriphaselus,Halalkalicoccus,0.807876653,0.309938177,0.690061823
Ferriphaselus,Haliotispira,0.864581443,0.260210066,0.739789934
Ferriphaselus,Haloplanus,0.861912787,0.262761501,0.737238499
Flagellimonas,Flaviflexus,0.811008712,0.307401438,0.692598562
Flagellimonas,Haloprofundus,0.829234143,0.292203574,0.707796426
Flaviflexus,Georgenia,0.83028056,0.291306917,0.708693083
Flaviflexus,Halolamina,0.817212685,0.302313839,0.697686161
Flaviflexus,Haloprofundus,0.830771321,0.29088544,0.70911456
Flavisolibacter,Halalkalicoccus,0.837992114,0.284611917,0.715388083
Flavobacterium,Frederiksenia,0.857947673,0.266507343,0.733492657
Flavobacterium,Gallibacterium,0.803349422,0.313568635,0.686431365
Flavobacterium,Halalkalicoccus,0.824072673,0.296586688,0.703413312
Flavobacterium,Halorussus,0.812387955,0.306277689,0.693722311
Frederiksenia,Fretibacter,0.811307363,0.307158458,0.692841542
Frederiksenia,Halorussus,0.810277019,0.307995926,0.692004074
Fretibacter,Glaesserella,0.833747112,0.288316569,0.711683431
Fretibacter,Halorussus,0.825589682,0.295305196,0.704694804
Fretibacter,Hamiltonella,0.819247338,0.300626564,0.699373436
Frigidibacter,Frigoribacterium,0.867307161,0.257577988,0.742422012
Frigidibacter,Fusobacterium,0.863676769,0.261077796,0.738922204
Frigidibacter,Galbibacter,0.803823642,0.313190324,0.686809676
Frigidibacter,Halanaerobium,0.858911547,0.265601632,0.734398368
Frigidibacter,Haliotispira,0.804439288,0.312698507,0.687301493
Frigidibacter,Halostagnicola,0.80697564,0.310664095,0.689335905
Frigidibacter,Herbaspirillum,0.8360806,0.286286046,0.713713954
Frigoribacterium,Fusobacterium,0.872344801,0.252641247,0.747358753
Frigoribacterium,Galbibacter,0.800793626,0.315599726,0.684400274
Frigoribacterium,Halanaerobium,0.874429856,0.250569496,0.749430504
Frigoribacterium,Haliotispira,0.804326995,0.312788271,0.687211729
Frigoribacterium,Herbaspirillum,0.832426401,0.289459495,0.710540505
